Date,LogReturn
03/26/2010,-0.001831641
03/29/2010,-0.003752738
03/30/2010,-0.003452068
03/31/2010,0.001994925
01/04/2010,-0.002128247
02/04/2010,-0.001268599
05/04/2010,-0.002077808
06/04/2010,-0.002695815
07/04/2010,-0.002236715
08/04/2010,0.001939151
09/04/2010,-0.002483124
12/04/2010,-0.000476536
04/13/2010,0.005347938
04/14/2010,-0.003444923
04/15/2010,-0.002107405
04/16/2010,0.002920437
04/19/2010,0.001284196
04/20/2010,-0.001351891
04/21/2010,-0.002035759
04/22/2010,0.001493822
04/23/2010,-0.00013559
04/26/2010,-0.003608645
04/27/2010,0.00102436
04/28/2010,0.00238082
04/29/2010,0.000610107
04/30/2010,-0.002037032
03/05/2010,0.002578631
04/05/2010,-0.000677104
05/05/2010,0.004114009
06/05/2010,0.002009076
07/05/2010,0.003791827
10/05/2010,-0.00971167
11/05/2010,-0.000881404
12/05/2010,0.002976021
05/13/2010,-0.002908157
05/14/2010,-0.001291229
05/17/2010,0.006216862
05/18/2010,-0.00120936
05/19/2010,0.001879775
05/20/2010,0.00346957
05/21/2010,0.007510741
05/24/2010,-0.000719085
05/25/2010,0.004711161
05/26/2010,-0.001971946
05/27/2010,-0.003852875
05/31/2010,-0.007609529
01/06/2010,0.003722167
02/06/2010,0.003821763
03/06/2010,-0.005346652
04/06/2010,0.0000664
07/06/2010,0.008613192
08/06/2010,-0.00195746
09/06/2010,0.00071876
10/06/2010,-0.001373213
11/06/2010,-0.004940083
06/14/2010,-0.001792276
06/15/2010,-0.000665688
06/16/2010,-0.000373231
06/17/2010,0.002234591
06/18/2010,-0.002194587
06/21/2010,-0.00814305
06/22/2010,0.000339531
06/23/2010,0.004121049
06/24/2010,-0.001616733
06/25/2010,0.003428393
06/28/2010,-0.002080698
06/29/2010,0.000537909
06/30/2010,0.003480264
01/07/2010,-0.000266725
02/07/2010,-0.004357394
05/07/2010,-0.000404434
06/07/2010,-0.000134895
07/07/2010,-0.00087784
08/07/2010,-0.001218408
09/07/2010,-0.000814175
12/07/2010,0.000339425
07/13/2010,0.000610298
07/14/2010,-0.001153505
07/15/2010,0.001017958
07/16/2010,0.000406516
07/19/2010,0.002700425
07/20/2010,-0.001078156
07/21/2010,-0.000472536
07/22/2010,0.000944559
07/23/2010,-0.002636398
07/26/2010,-0.00129022
07/27/2010,-0.000680606
07/28/2010,0.00088458
07/29/2010,0.000407661
07/30/2010,-0.00136036
02/08/2010,-0.003419659
03/08/2010,0.00016476
04/08/2010,0.000658417
05/08/2010,0.000205551
06/08/2010,-0.002679778
09/08/2010,-0.000896947
10/08/2010,0.001516826
11/08/2010,0.000893823
12/08/2010,0.003420737
08/13/2010,-0.003146084
08/16/2010,0.0026688
08/17/2010,-0.002394321
08/18/2010,-0.000411784
08/19/2010,-0.004416826
08/20/2010,0.000693097
08/23/2010,-0.000970646
08/24/2010,0.000970646
08/25/2010,0.000968481
08/26/2010,-0.000345638
08/27/2010,0.000552889
08/30/2010,-0.000898803
01/09/2010,-0.000276929
02/09/2010,-0.000277106
03/09/2010,-0.001457715
06/09/2010,-0.001392864
07/09/2010,0.001045066
08/09/2010,-0.000696431
09/09/2010,-0.00055795
09/13/2010,-0.001468039
09/14/2010,0.000489898
09/15/2010,0.002023711
09/17/2010,-0.001604237
09/20/2010,-0.000419473
09/21/2010,-0.000475893
09/22/2010,-0.001276286
09/23/2010,-0.0000702
09/24/2010,0.000912163
09/27/2010,-0.001122934
09/28/2010,0.0000703
09/29/2010,-0.000942544
09/30/2010,0.000520762
01/10/2010,-0.000211045
04/10/2010,-0.0000704
05/10/2010,0.003225321
06/10/2010,-0.002662672
07/10/2010,0.001053006
08/10/2010,0.000280371
11/10/2010,0.000210159
12/10/2010,0.000839622
10/13/2010,-0.001260043
10/14/2010,-0.001967362
10/15/2010,0.000422329
10/18/2010,0.001054028
10/19/2010,0.001890828
10/20/2010,0.002508366
10/21/2010,-0.001461452
10/22/2010,-0.000655771
10/25/2010,-0.001931196
10/26/2010,0
10/27/2010,0.001749638
10/28/2010,-0.000209585
10/29/2010,0.000279424
01/11/2010,-0.001959753
02/11/2010,-0.0000702
03/11/2010,-0.001264732
04/11/2010,-0.000380139
08/11/2010,0.001012965
09/11/2010,0.0000281
10/11/2010,0.000954463
11/11/2010,-0.001109059
12/11/2010,0.003207104
11/15/2010,0.002504348
11/16/2010,0.000900811
11/18/2010,-0.000554124
11/19/2010,-0.00124937
11/22/2010,-0.002509574
11/23/2010,0.001326304
11/24/2010,0.002501943
11/25/2010,-0.000277283
11/26/2010,0.000969717
11/29/2010,0.001864076
11/30/2010,0.00075715
01/12/2010,0.000206267
02/12/2010,-0.001101223
03/12/2010,-0.000344706
06/12/2010,-0.000483048
08/12/2010,0.000483048
09/12/2010,-0.001589179
10/12/2010,-0.0000692
12/13/2010,-0.000401733
12/14/2010,-0.000568603
12/15/2010,0.000762589
12/16/2010,0.000692103
12/17/2010,-0.000692103
12/20/2010,0.002169508
12/21/2010,-0.002169508
12/22/2010,-0.000485129
12/23/2010,-0.001737041
12/24/2010,-0.002863874
12/27/2010,-0.000659265
12/28/2010,-0.000182527
12/29/2010,0.000140412
12/30/2010,-0.001406168
03/01/2011,-0.002755192
04/01/2011,-0.000354497
05/01/2011,0.000921092
06/01/2011,0.000565856
07/01/2011,-0.000495084
10/01/2011,0.000282974
11/01/2011,0.000847818
12/01/2011,-0.001980822
01/13/2011,-0.000993809
01/14/2011,0.000284178
01/17/2011,0.000142019
01/18/2011,0.000141973
01/19/2011,-0.000852533
01/21/2011,0.001278173
01/24/2011,-0.000596013
01/25/2011,-0.000824412
01/26/2011,0.000142252
01/27/2011,-0.00028455
01/28/2011,0.000568914
01/31/2011,0.000568169
02/02/2011,-0.002277151
07/02/2011,-0.000857019
08/02/2011,-0.000572287
09/02/2011,0.000143143
10/02/2011,0.001000679
11/02/2011,0.000428158
02/14/2011,0.000997396
02/16/2011,-0.000427175
02/17/2011,-0.000641551
02/18/2011,-0.000785407
02/21/2011,-0.000429003
02/22/2011,0.001927187
02/23/2011,0.000142415
02/24/2011,0.000142368
02/25/2011,0.000142322
02/28/2011,-0.0000712
01/03/2011,-0.001068726
02/03/2011,-0.00049964
03/03/2011,-0.001072597
04/03/2011,-0.000501453
07/03/2011,0.000429853
08/03/2011,0
09/03/2011,0.0000716
10/03/2011,0.000572382
11/03/2011,0.000357356
03/14/2011,0
03/15/2011,0.002066885
03/16/2011,0.000639452
03/17/2011,0.000780276
03/18/2011,-0.002844113
03/21/2011,-0.000756822
03/22/2011,-0.000600684
03/23/2011,-0.000916929
03/24/2011,0.000272415
03/25/2011,-0.000573705
03/28/2011,0.0000718
03/29/2011,0.000358595
03/30/2011,-0.000329897
03/31/2011,-0.000114805
01/04/2011,0.000215235
04/04/2011,-0.000215235
05/04/2011,0.000215235
06/04/2011,-0.000272649
07/04/2011,0.000200916
08/04/2011,-0.000603027
11/04/2011,-0.000388103
12/04/2011,0.001507345
04/13/2011,-0.000143332
04/14/2011,-0.001004647
04/15/2011,-0.000287469
04/18/2011,0.000359307
04/19/2011,0.000861126
04/20/2011,-0.001839138
04/21/2011,-0.000965788
04/22/2011,-0.000505371
04/25/2011,-0.001447167
04/26/2011,-0.000144982
04/27/2011,-0.002355482
04/28/2011,-0.002529608
04/29/2011,0.001756206
03/05/2011,-0.000511494
04/05/2011,0.001459815
05/05/2011,0.00109165
06/05/2011,0.001885717
09/05/2011,-0.002540378
10/05/2011,0.001148639
11/05/2011,-0.001367079
12/05/2011,0.002324378
05/13/2011,0.002023676
05/16/2011,0.003804902
05/18/2011,-0.000944523
05/19/2011,-0.001205099
05/20/2011,-0.001194046
05/23/2011,0.004414503
05/24/2011,0.001210429
05/25/2011,0.000923351
05/26/2011,-0.002347736
05/27/2011,-0.00322205
05/30/2011,-0.000719269
05/31/2011,-0.000720462
01/06/2011,-0.000432852
02/06/2011,0.002734136
03/06/2011,-0.001897678
06/06/2011,-0.002427282
07/06/2011,0.002023676
08/06/2011,0.000144188
09/06/2011,0.001007978
10/06/2011,-0.000287755
06/13/2011,0.004296436
06/14/2011,-0.002859562
06/15/2011,0.000573421
06/16/2011,0.001715734
06/17/2011,0.000499148
06/20/2011,-0.001170336
06/21/2011,-0.000257326
06/22/2011,-0.000930504
06/23/2011,0.000715949
06/24/2011,0.000214555
06/27/2011,0.002921674
06/28/2011,-0.000710793
06/29/2011,-0.001853525
06/30/2011,-0.002723308
01/07/2011,-0.000762716
04/07/2011,-0.002050129
05/07/2011,0.00108402
06/07/2011,-0.000505539
07/07/2011,0.000794155
08/07/2011,-0.001951889
11/07/2011,0.001085465
12/07/2011,0.003598748
07/13/2011,-0.001004647
07/14/2011,-0.002203997
07/15/2011,-0.000534676
07/18/2011,0.001587652
07/19/2011,-0.00037474
07/20/2011,-0.001502201
07/21/2011,-0.001159085
07/22/2011,-0.00145322
07/25/2011,-0.001020155
07/26/2011,-0.00222348
07/27/2011,-0.003356712
07/28/2011,0.002284796
07/29/2011,0.000220473
01/08/2011,-0.002357499
02/08/2011,0.001842889
03/08/2011,0.003268418
04/08/2011,-0.0000438
05/08/2011,0.005297667
08/08/2011,0.000288424
09/08/2011,0.003374712
10/08/2011,-0.0035189
11/08/2011,0.000144188
12/08/2011,-0.00229828
08/15/2011,-0.001757192
08/16/2011,-0.002012787
08/17/2011,0.001299169
08/18/2011,-0.000452079
08/19/2011,0.001092932
08/22/2011,-0.001238864
08/23/2011,-0.00051115
08/24/2011,0.0000731
08/25/2011,0.001895212
08/26/2011,0.000726731
08/29/2011,-0.001483824
02/09/2011,-0.001503533
05/09/2011,0.000584515
06/09/2011,0.00196695
07/09/2011,-0.000363578
08/09/2011,0.000436258
09/09/2011,0.001233689
12/09/2011,0.004039307
09/13/2011,0.00307631
09/14/2011,0.005173186
09/15/2011,0.001125663
09/19/2011,0.00224261
09/20/2011,0.004519958
09/21/2011,-0.004100755
09/22/2011,0.005551052
09/23/2011,0.004117217
09/26/2011,0.001227592
09/27/2011,-0.004752272
09/28/2011,0.001470951
09/29/2011,0.002777065
09/30/2011,0.00084464
03/10/2011,0.002510576
04/10/2011,0.000270546
05/10/2011,-0.00298532
06/10/2011,-0.00061317
07/10/2011,-0.003628555
10/10/2011,-0.002412945
11/10/2011,-0.002843749
12/10/2011,0.004926568
10/13/2011,-0.003675799
10/14/2011,0.001385532
10/17/2011,-0.002622383
10/18/2011,-0.000570973
10/19/2011,-0.001186121
10/20/2011,0.002785734
10/21/2011,0.004145381
10/24/2011,-0.004034323
10/25/2011,-0.000291589
10/27/2011,0.000666202
10/28/2011,-0.008119199
10/31/2011,0
01/11/2011,0.003237867
02/11/2011,0.004326234
03/11/2011,0.002699425
04/11/2011,-0.003394296
08/11/2011,0.000486527
09/11/2011,-0.002158768
10/11/2011,0.005687106
11/11/2011,-0.000344651
11/14/2011,-0.002420245
11/15/2011,0.001591965
11/16/2011,0.003139094
11/17/2011,-0.000933849
11/18/2011,0.000302347
11/21/2011,0.001549657
11/22/2011,0.002116682
11/23/2011,-0.0007499
11/24/2011,0.00054551
11/25/2011,0.00074896
11/29/2011,-0.001158028
11/30/2011,-0.001503223
01/12/2011,-0.003711941
02/12/2011,-0.002103728
05/12/2011,0.001274526
06/12/2011,-0.000276753
07/12/2011,-0.00131699
08/12/2011,0.000762955
09/12/2011,0.003382427
12/12/2011,-0.000894814
12/13/2011,0.003773216
12/14/2011,0.001159666
12/15/2011,0.001224515
12/16/2011,-0.002657494
12/19/2011,0.0000683
12/20/2011,0.001637047
12/21/2011,-0.00273185
12/22/2011,0.000999118
12/23/2011,-0.00285288
12/27/2011,0.000481365
12/28/2011,0.001714819
12/29/2011,0.000711375
12/30/2011,-0.0000273
03/01/2012,-0.00336212
04/01/2012,-0.001822275
05/01/2012,0.0000277
06/01/2012,0.001518997
09/01/2012,0.001445012
10/01/2012,-0.002894848
11/01/2012,0.00082907
12/01/2012,-0.000552538
01/13/2012,-0.001107189
01/16/2012,0.001728744
01/17/2012,-0.00207532
01/18/2012,-0.001876305
01/19/2012,-0.001996375
01/20/2012,-0.000028
01/25/2012,-0.003230537
01/26/2012,-0.005676205
01/27/2012,0.0000714
01/30/2012,0.000214167
01/31/2012,0.000428017
02/02/2012,-0.003579764
03/02/2012,0.000287469
08/02/2012,-0.002666381
09/02/2012,0.0004335
10/02/2012,0.003667381
02/13/2012,-0.001003652
02/14/2012,0.00279014
02/15/2012,-0.001643298
02/16/2012,0.00299613
02/17/2012,-0.00085393
02/20/2012,-0.003863601
02/21/2012,0.000287374
02/22/2012,0.000287184
02/23/2012,-0.000129209
02/24/2012,-0.002462312
02/27/2012,0.001441643
02/28/2012,-0.000936523
02/29/2012,-0.001589501
01/03/2012,0
02/03/2012,-0.000333087
05/03/2012,0.002643169
06/03/2012,0.000791261
07/03/2012,0.001148358
08/03/2012,-0.001795647
09/03/2012,-0.001947674
12/03/2012,0.003025953
03/13/2012,-0.00043099
03/14/2012,0.002293688
03/15/2012,0.003276097
03/16/2012,-0.001492544
03/19/2012,0.000355833
03/20/2012,0.000923804
03/21/2012,0.003816445
03/22/2012,-0.000817005
03/23/2012,-0.000380855
03/26/2012,-0.00098896
03/27/2012,-0.000141464
03/28/2012,-0.000708012
03/29/2012,0.000566502
03/30/2012,-0.0000708
02/04/2012,-0.001702005
03/04/2012,-0.001138387
04/04/2012,0.001919301
05/04/2012,0.000283621
06/04/2012,-0.000141787
09/04/2012,0.001415794
10/04/2012,-0.000565764
12/04/2012,0.000282974
04/13/2012,-0.001558644
04/16/2012,0.001671782
04/17/2012,-0.000820919
04/18/2012,-0.000425223
04/19/2012,0.000750946
04/20/2012,0.000311332
04/23/2012,-0.000920491
04/24/2012,0.000920491
04/25/2012,-0.000877964
04/26/2012,-0.000893946
04/27/2012,-0.000995436
04/30/2012,-0.002355453
02/05/2012,-0.001577429
03/05/2012,0.001262401
04/05/2012,0.000744243
07/05/2012,0.003489472
08/05/2012,-0.000851976
09/05/2012,0.00184384
10/05/2012,0
11/05/2012,0.000537493
05/14/2012,0.000452111
05/15/2012,0.001339437
05/16/2012,0.003575037
05/17/2012,-0.000419068
05/18/2012,0.003687855
05/21/2012,-0.000693429
05/22/2012,-0.001181376
05/23/2012,0.002428752
05/24/2012,0.000345858
05/25/2012,0.00344352
05/28/2012,-0.003139392
05/29/2012,0.001971656
05/30/2012,0.000343778
05/31/2012,0.003081816
01/06/2012,0.000341078
04/06/2012,0.001837206
05/06/2012,-0.000611539
06/06/2012,-0.002318061
07/06/2012,-0.001300796
08/06/2012,0.002052112
11/06/2012,-0.002395075
12/06/2012,0.002258569
06/13/2012,0.0000683
06/14/2012,0.000204711
06/15/2012,-0.002051466
06/18/2012,-0.002750449
06/19/2012,0.001239858
06/20/2012,0.0000688
06/21/2012,0.001647397
06/22/2012,0.002799927
06/25/2012,0.0000681
06/26/2012,0.000571333
06/27/2012,-0.000367199
06/28/2012,-0.0002722
06/29/2012,-0.0000681
02/07/2012,-0.002663344
03/07/2012,-0.001853469
04/07/2012,-0.001060717
05/07/2012,0.002160023
06/07/2012,0.001233403
09/07/2012,0.002047919
10/07/2012,-0.0000681
11/07/2012,-0.00020439
12/07/2012,-0.000204486
07/13/2012,0.000204486
07/16/2012,-0.001433429
07/17/2012,-0.002055998
07/18/2012,-0.000343615
07/19/2012,-0.001101397
07/20/2012,0.000482205
07/23/2012,0.002403027
07/24/2012,0.000684144
07/25/2012,0.000819553
07/26/2012,-0.001777656
07/27/2012,-0.001647397
07/30/2012,-0.000991446
07/31/2012,-0.000869376
01/08/2012,-0.003676075
02/08/2012,0.001460282
03/08/2012,0.000832248
06/08/2012,-0.003967459
07/08/2012,-0.0000699
08/08/2012,-0.000629869
09/08/2012,-0.000420421
10/08/2012,0.002014318
08/13/2012,0.000920116
08/14/2012,0.000626236
08/15/2012,0.000555897
08/16/2012,0.000971111
08/17/2012,-0.0000693
08/22/2012,-0.00124917
08/23/2012,-0.003208744
08/24/2012,-0.00056047
08/27/2012,0.001609407
08/28/2012,0.001881725
08/29/2012,-0.000208678
08/30/2012,0.001458647
03/09/2012,-0.002503546
04/09/2012,-0.00153708
05/09/2012,0.001258015
06/09/2012,0.000766997
07/09/2012,-0.000766997
10/09/2012,-0.001118056
11/09/2012,-0.000490056
12/09/2012,-0.003587196
09/13/2012,0.001058137
09/14/2012,-0.004817672
09/18/2012,0.001422518
09/19/2012,0.000780404
09/20/2012,-0.000141787
09/21/2012,-0.000141834
09/24/2012,0.000708705
09/25/2012,0.0000708
09/26/2012,0.001766432
09/27/2012,-0.000352712
09/28/2012,-0.001555346
01/10/2012,0.000636951
02/10/2012,-0.002695727
03/10/2012,0.00170451
04/10/2012,-0.0007094
05/10/2012,-0.000781681
08/10/2012,0.002199323
09/10/2012,-0.000637367
10/10/2012,0.001979855
11/10/2012,-0.000352884
12/10/2012,-0.002194305
10/15/2012,0.00028376
10/16/2012,-0.000851836
10/17/2012,-0.001708702
10/18/2012,-0.00049964
10/19/2012,0.001354832
10/22/2012,0.00064029
10/23/2012,-0.000711492
10/24/2012,0.001279847
10/25/2012,-0.001279847
10/29/2012,0.000441262
10/30/2012,0.00119343
10/31/2012,-0.000638929
01/11/2012,-0.000611412
02/11/2012,-0.0000996
05/11/2012,0.002058776
06/11/2012,-0.000637887
07/11/2012,-0.001065231
08/11/2012,0.001207065
09/11/2012,0
12/11/2012,-0.000141834
11/14/2012,0.000283621
11/16/2012,0.001061932
11/19/2012,-0.000991055
11/20/2012,-0.000922295
11/21/2012,0.001418106
11/22/2012,-0.000850308
11/23/2012,-0.0000426
11/26/2012,-0.001022672
11/27/2012,-0.000284503
11/28/2012,0.0000711
11/29/2012,-0.000398553
11/30/2012,-0.000883814
03/12/2012,-0.000142719
04/12/2012,0
05/12/2012,0.000428017
06/12/2012,0.0000713
07/12/2012,0.000797707
10/12/2012,0.000838859
11/12/2012,0.001205685
12/12/2012,-0.001418801
12/13/2012,-0.000711142
12/14/2012,0.000853231
12/17/2012,0
12/18/2012,-0.000355309
12/19/2012,-0.000426755
12/20/2012,0.001137083
12/21/2012,0.000283806
12/24/2012,0.000496215
12/26/2012,0.000778623
12/27/2012,-0.000778623
12/28/2012,-0.000638095
12/31/2012,-0.000312299
02/01/2013,-0.002963798
03/01/2013,-0.000214519
04/01/2013,0.00128553
07/01/2013,-0.000213991
08/01/2013,-0.000571158
09/01/2013,0.000285673
10/01/2013,-0.000571534
11/01/2013,-0.002509344
01/14/2013,-0.000503613
01/15/2013,-0.001586597
01/16/2013,0.001586597
01/17/2013,0.000748015
01/18/2013,-0.001252213
01/21/2013,0.001223467
01/22/2013,0.002150687
01/23/2013,0.000285955
01/25/2013,0.002096013
01/29/2013,0.003513362
01/30/2013,0
01/31/2013,0.003023025
04/02/2013,0.000210126
05/02/2013,-0.000770958
06/02/2013,-0.000210499
07/02/2013,0.000701267
08/02/2013,-0.000140163
02/13/2013,-0.000210329
02/14/2013,-0.001404803
02/15/2013,0.001054028
02/18/2013,0.000743307
02/19/2013,-0.000042
02/20/2013,-0.000420624
02/21/2013,0.001470406
02/22/2013,-0.000979717
02/25/2013,0.000490135
02/26/2013,-0.00007
02/27/2013,-0.000420149
02/28/2013,-0.001052155
01/03/2013,0.000280824
04/03/2013,0.00151332
05/03/2013,-0.000601894
06/03/2013,0.000280054
07/03/2013,0.000908932
08/03/2013,-0.000349364
11/03/2013,0.000489031
12/03/2013,-0.000489031
03/13/2013,-0.000349645
03/14/2013,0.001257408
03/15/2013,0.000488011
03/18/2013,0.002293264
03/19/2013,-0.001736208
03/20/2013,0.001111972
03/21/2013,-0.001251169
03/22/2013,-0.000696655
03/25/2013,-0.003219084
03/26/2013,0.00028087
03/27/2013,0.000911573
03/28/2013,0.000490056
03/29/2013,-0.002104144
01/04/2013,0.001263709
02/04/2013,-0.00203779
03/04/2013,0.000914675
04/04/2013,-0.002325639
05/04/2013,-0.001202935
08/04/2013,-0.00099316
09/04/2013,-0.000611212
10/04/2013,-0.002811254
11/04/2013,0.000529392
12/04/2013,-0.000171624
04/15/2013,0.000714653
04/16/2013,-0.000142837
04/17/2013,-0.001287647
04/18/2013,0.000358063
04/19/2013,0.000500793
04/22/2013,0.000500216
04/23/2013,0.002236764
04/24/2013,-0.000526099
04/25/2013,-0.001782089
04/26/2013,-0.000500298
04/29/2013,-0.000858997
04/30/2013,0.000143284
02/05/2013,0.002926957
03/05/2013,-0.001068551
06/05/2013,-0.011125251
07/05/2013,0.000585007
08/05/2013,0.00102187
09/05/2013,-0.00204615
10/05/2013,0.003429138
05/13/2013,0.002319335
05/14/2013,-0.002101371
05/15/2013,0.001450309
05/16/2013,0.001373321
05/17/2013,0.001656652
05/20/2013,-0.00028766
05/21/2013,-0.001008313
05/22/2013,0.000864411
05/23/2013,0.002654488
05/27/2013,-0.000500958
05/28/2013,0.00078696
05/29/2013,0.002778696
05/30/2013,0.001418106
05/31/2013,0.002470597
03/06/2013,0.000492437
04/06/2013,0.000842881
05/06/2013,-0.001264936
06/06/2013,0.000492358
07/06/2013,-0.000492358
10/06/2013,0.004829043
11/06/2013,0.003811145
12/06/2013,-0.000138003
06/13/2013,0.000275962
06/14/2013,-0.003462187
06/17/2013,0.001388189
06/18/2013,0.00283199
06/19/2013,0.001168845
06/20/2013,0.00525514
06/21/2013,0.001151706
06/24/2013,0.000946176
06/25/2013,-0.000608019
06/26/2013,-0.002644631
06/27/2013,-0.000544485
06/28/2013,-0.001364206
01/07/2013,-0.001917116
02/07/2013,0.000617139
03/07/2013,0.001777936
04/07/2013,0.000477434
05/07/2013,0.0000682
08/07/2013,0.003462155
09/07/2013,-0.002849177
10/07/2013,-0.000544826
11/07/2013,-0.004176928
12/07/2013,0.00123672
07/15/2013,0.002735722
07/16/2013,-0.000409261
07/17/2013,0.001158574
07/18/2013,0.000951804
07/19/2013,0.000339425
07/22/2013,-0.002722858
07/23/2013,-0.001367858
07/24/2013,0.001299567
07/25/2013,0.002587526
07/26/2013,0.001017163
07/29/2013,0.001878866
07/30/2013,0.001158407
07/31/2013,0.002748921
01/08/2013,-0.001539934
02/08/2013,0.00194076
05/08/2013,-0.00073513
06/08/2013,-0.002011247
07/08/2013,0.003080116
12/08/2013,-0.00173825
08/13/2013,0.002005057
08/14/2013,0.00179667
08/15/2013,0.000994948
08/16/2013,0.0000662
08/19/2013,0.000860317
08/20/2013,0.001913049
08/21/2013,-0.000658721
08/22/2013,0.003152787
08/23/2013,-0.001573532
08/26/2013,-0.000328538
08/27/2013,0.003535127
08/28/2013,0.0005864
08/29/2013,-0.002284907
08/30/2013,-0.002362799
02/09/2013,-0.002111112
03/09/2013,-0.002919638
04/09/2013,0.005425443
05/09/2013,-0.002968983
06/09/2013,0.005460413
09/09/2013,-0.000785225
10/09/2013,-0.005735737
11/09/2013,0.001192935
12/09/2013,-0.002056542
09/13/2013,0.003312207
09/17/2013,-0.004044295
09/18/2013,-0.003209087
09/19/2013,-0.009977979
09/20/2013,-0.000412174
09/23/2013,0.001783271
09/24/2013,0.004561887
09/25/2013,0.004179181
09/26/2013,-0.002624144
09/27/2013,0.000809119
09/30/2013,0.00455675
01/10/2013,-0.002138398
02/10/2013,-0.001207492
03/10/2013,-0.004863825
04/10/2013,0.000678797
07/10/2013,-0.001562823
08/10/2013,0.001155672
09/10/2013,0.001693951
10/10/2013,-0.000947798
11/10/2013,-0.003197107
10/14/2013,-0.000136571
10/16/2013,-0.001299567
10/17/2013,-0.000685548
10/18/2013,-0.001718619
10/21/2013,0.002335661
10/22/2013,0.001914098
10/23/2013,-0.003974322
10/24/2013,0.000206463
10/25/2013,-0.000895382
10/28/2013,-0.00151948
10/29/2013,0.000691332
10/30/2013,0.001792329
10/31/2013,0.000220084
01/11/2013,0.001290746
04/11/2013,0.001505592
06/11/2013,0.000341453
07/11/2013,-0.00020484
08/11/2013,0.001227592
11/11/2013,0.001020349
12/11/2013,0.001045071
11/13/2013,0.000650202
11/14/2013,-0.001763222
11/15/2013,0.000475418
11/18/2013,-0.000407469
11/19/2013,-0.001156577
11/20/2013,-0.001091364
11/21/2013,0.003333678
11/22/2013,0.001556007
11/25/2013,0.001348532
11/26/2013,-0.000673743
11/27/2013,0.00047173
11/28/2013,0.001412122
11/29/2013,-0.001075486
02/12/2013,-0.000471364
03/12/2013,-0.000809245
04/12/2013,0.000134979
05/12/2013,0.00114563
06/12/2013,-0.000673534
09/12/2013,-0.000404622
10/12/2013,-0.002707158
11/12/2013,0.001355689
12/12/2013,0.002631482
12/13/2013,0.000739339
12/16/2013,0.00013429
12/17/2013,0.00080487
12/18/2013,0.002205733
12/19/2013,0.002791191
12/20/2013,0.000595786
12/23/2013,0.001624323
12/24/2013,-0.000633159
12/26/2013,0.000791305
12/27/2013,-0.000329535
12/30/2013,0.0000659
12/31/2013,-0.001651186
02/01/2014,-0.000463459
03/01/2014,0.002022345
06/01/2014,-0.000699485
07/01/2014,-0.000198172
08/01/2014,-0.000396616
09/01/2014,-0.000661833
10/01/2014,-0.00139314
01/13/2014,-0.001264323
01/15/2014,0.003253157
01/16/2014,0.001518629
01/20/2014,0.002497463
01/21/2014,0.000393027
01/22/2014,0.001307526
01/23/2014,0.000717465
01/24/2014,0.0000652
01/27/2014,0.001561042
01/28/2014,-0.000584733
01/29/2014,-0.002477591
01/30/2014,0.003257061
04/02/2014,-0.001104662
05/02/2014,-0.001564322
06/02/2014,-0.000522695
07/02/2014,0.000130733
10/02/2014,0.000979244
11/02/2014,0.001471237
12/02/2014,-0.002254456
02/13/2014,0.0000653
02/14/2014,-0.000784515
02/17/2014,-0.003020506
02/18/2014,0.000329335
02/19/2014,0.000565873
02/20/2014,0.000157787
02/21/2014,-0.00026301
02/24/2014,-0.000328986
02/25/2014,-0.003038422
02/26/2014,0.000331295
02/27/2014,-0.0000662
02/28/2014,0.0000662
03/03/2014,0.000132447
04/03/2014,0.000595513
05/03/2014,-0.001324473
06/03/2014,-0.001195489
07/03/2014,-0.001065427
10/03/2014,0.003519262
11/03/2014,-0.000728071
12/03/2014,0.000992522
03/13/2014,-0.000793836
03/14/2014,0.0003971
03/17/2014,-0.0003971
03/18/2014,-0.001711678
03/19/2014,0.001645459
03/20/2014,0.001982178
03/21/2014,0.002104399
03/24/2014,-0.000853683
03/25/2014,-0.000526178
03/26/2014,0.000460441
03/27/2014,-0.001184979
03/28/2014,-0.002313423
03/31/2014,-0.001061683
01/04/2014,-0.001064285
02/04/2014,0.000931392
03/04/2014,0.001658247
04/04/2014,0.00066153
07/04/2014,-0.001987621
08/04/2014,-0.00073108
09/04/2014,-0.004546928
10/04/2014,0.000268788
11/04/2014,0.000939451
04/14/2014,0.001204887
04/15/2014,0.000801405
04/16/2014,-0.00140343
04/17/2014,-0.000535835
04/18/2014,0
04/21/2014,0.00107101
04/22/2014,0.002067596
04/23/2014,0.000731304
04/24/2014,-0.000731304
04/25/2014,0.000930536
04/28/2014,0.000132771
04/29/2014,-0.001129851
04/30/2014,0.000532061
02/05/2014,0.000265786
05/05/2014,-0.001463841
06/05/2014,0.0000933
07/05/2014,-0.001294669
08/05/2014,0.0000668
09/05/2014,-0.003084872
12/05/2014,0.000941196
05/14/2014,-0.001345191
05/15/2014,0.000336689
05/16/2014,0.000739797
05/19/2014,-0.001953099
05/20/2014,-0.00056737
05/21/2014,0.001107034
05/22/2014,-0.001959481
05/23/2014,0.000338473
05/26/2014,-0.000270757
05/27/2014,0.000744176
05/28/2014,0.001255441
05/29/2014,-0.0000404
05/30/2014,-0.000877158
02/06/2014,0.001146697
03/06/2014,0.000605852
04/06/2014,0.000739339
05/06/2014,-0.0000672
06/06/2014,-0.001480169
09/06/2014,-0.003314983
10/06/2014,0.000610774
11/06/2014,0.000203401
